"line_number","content","is_numbered","has_section","has_aantal","has_edge_processing","has_controle","has_magazijn","has_te_bestellen"
515,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
516,"                                                                                          Gannomat",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
517," 3               Plint_A            Massief_PM018x18PD      861.667     18        18       Massief",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
518,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
519,"                                                                                          Gannomat",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
520," 4            Plint_kort_A          Massief_PM018x18PD      423.667     18        18       Massief",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
521,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,"0411_MO07199_Hoekdressing - opklapbed (4-7)                                                                                                                       Page 8 of 21",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
523,"                                                                                         Gannomat",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
524," 5            Plint_kort_V          Massief_PM018x18PD      427.667     18       18       Massief                                         Rechts 4mm overmaat",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
525,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
526,"                                                                                         Gannomat",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
527," 6               Plint_V            Massief_PM018x18PD      860.667     18       18       Massief",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
528,"                                                                                                      Fineer   Fineer   Fineer   Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
529," 7               DR_L03             MDF 19mm AFQMxB          2596     431.667    19      Standaard eik         eik      eik      eik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
530,"                                                                                                      1mm      1mm      1mm      1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
531,"                                                                                                      Fineer   Fineer   Fineer   Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
532," 8               DR_R04             MDF 19mm AFQMxB          2596     382.667    19      Standaard eik         eik      eik      eik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
533,"                                                                                                      1mm      1mm      1mm      1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
534,"                                                                                                               Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
535,"                                                                                         Standaard",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
536," 9                BC_01               MDF 31mm BxB          424.667    466       31         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
537,"                                                                                                               eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
538,"                                                                                                               1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
539,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
540,"                                                                                         Standaard Fineer Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
541," 10               BC_02               MDF 31mm BxB          861.667    599       31         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
542,"                                                                                                   eik    eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
543,"                                                                                                   1mm    1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
544,"                                                                                                               Fineer   Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
545,"                                                                                         Standaard",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
546," 11               OC_01               MDF 31mm BxB          424.667    466       31         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
547,"                                                                                                               eik      eik               Plint R 4mm oversteek",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
548,"                                                                                                               1mm      1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
549,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
550,"                                                                                         Standaard Fineer Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
551," 12               OC_02               MDF 31mm BxB          861.667    579       31         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
552,"                                                                                                   eik    eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
553,"                                                                                                   1mm    1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
554,"                                                                                                               Fineer   Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
555,"                                                                                         Standaard",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
556," 13                VL06               MDF 31mm BxB          424.667    466       31         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
557,"                                                                                                               eik      eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
558,"                                                                                                               1mm      1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
559,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
560,"                                                                                         Standaard Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
561," 14                VL07               MDF 31mm BxB          861.667    566       31         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
562,"                                                                                                   eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
563,"                                                                                                   1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
564,"                                                                                                               Fineer   Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
565,"                                                                                         Standaard",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
566," 15                VL08               MDF 31mm BxB          424.667    466       31         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
567,"                                                                                                               eik      eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
568,"                                                                                                               1mm      1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
569,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
570,"                                                                                         Standaard Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
571," 16                VL09               MDF 31mm BxB          861.667    566       31         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
572,"                                                                                                   eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
573,"                                                                                                   1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
574,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
575,"                                                                                        Reichenbach",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
576," 17                 RG                 MDF 5mm BxB           2512     875.667    5           er",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
577,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
578,"                                                                                                                                                                  Aantal onderdelen: 17",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
579,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
580,"                                              Commentaar:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
581,"MW_03",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
582,"Br:762,333, D: 600, H: 2576",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
583,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
584," N°             Onderdeel                Materiaal          Lengte    Breedte   Dikte   Pro.methode     L1       L2       B1       B2        commentaar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
585,"                                                                                         Standaard Fineer Fineer Fineer Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
586," 1                LZ_03                HSP 23mm BxB          2571      600       23         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
587,"                                                                                                   eik    eik    eik    eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
588,"                                                                                                   1mm    1mm    1mm    1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
589,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
590,"                                                                                         Standaard Fineer Fineer Fineer Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
591," 2                RZ_04                HSP 23mm BxB          2571      600       23         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
592,"                                                                                                   eik    eik    eik    eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
593,"                                                                                                   1mm    1mm    1mm    1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
594,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
595,"                                                                                         Gannomat",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
596," 3               Plint_A            Massief_PM018x18PD      739.333     18       18       Massief",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
597,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
598,"                                                                                         Gannomat",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
599," 4               Plint_V            Massief_PM018x18PD      739.333     18       18       Massief",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
600,"                                                                                                      Fineer   Fineer   Fineer   Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
601," 5               AFWZ_R             MDF 19mm AFQMxB          2636      635       19      Standaard eik         eik      eik      eik      L+B=30mm overmaat",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
602,"                                                                                                      1mm      1mm      1mm      1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
603,"                                                                                                      Fineer   Fineer   Fineer   Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
604," 6               DR_L05             MDF 19mm AFQMxB          2596     382.666    19      Standaard eik         eik      eik      eik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
605,"                                                                                                      1mm      1mm      1mm      1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
606,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
607,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
608,"0411_MO07199_Hoekdressing - opklapbed (4-7)                                                                                                                                 Page 9 of 21",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
609,"                                                                                                      Fineer   Fineer   Fineer   Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
610," 7               DR_R06             MDF 19mm AFQMxB          2596     382.666    19      Standaard eik         eik      eik      eik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
611,"                                                                                                      1mm      1mm      1mm      1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
612,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
613,"                                                                                         Standaard Fineer Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
614," 8                  BC                MDF 31mm BxB          739.333    599       31         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
615,"                                                                                                   eik    eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
616,"                                                                                                   1mm    1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
617,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
618,"                                                                                         Standaard Fineer Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
619," 9                  OC                MDF 31mm BxB          739.333    579       31         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
620,"                                                                                                   eik    eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
621,"                                                                                                   1mm    1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
622,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
623,"                                                                                         Standaard Fineer Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
624," 10                VL10               MDF 31mm BxB          739.333    566       31         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
625,"                                                                                                   eik    eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
626,"                                                                                                   1mm    1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
627,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
628,"                                                                                         Standaard Fineer Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
629," 11                VL11               MDF 31mm BxB          739.333    566       31         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
630,"                                                                                                   eik    eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
631,"                                                                                                   1mm    1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
632,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
633,"                                                                                        Reichenbach",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
634," 12                 RG                 MDF 5mm BxB           2512     753.333    5           er",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
635,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
636,"                                                                                                                                                       Aantal onderdelen: 12",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
637,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
638,"                                              Commentaar:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
639,"MW_04",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
640,"Br:837,333, D: 28, H: 2496",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
641,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
642," N°             Onderdeel                Materiaal          Lengte    Breedte   Dikte   Pro.methode     L1       L2       B1       B2     commentaar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
643,"                                                                                        Reichenbach",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
644," 1                Ruglat            MDF 19-18mm Uitval      837.333    100       19          er",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
645,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
646,"                                                                                                                                                        Aantal onderdelen: 1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
647,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
648,"                                              Commentaar:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
649,"MW_05",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
650,"Br:861,667, D: 28, H: 2496",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
651,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
652," N°             Onderdeel                Materiaal          Lengte    Breedte   Dikte   Pro.methode     L1       L2       B1       B2     commentaar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
653,"                                                                                        Reichenbach",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
654," 1                Ruglat            MDF 19-18mm Uitval      861.667    100       19          er",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
655,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
656,"                                                                                                                                                        Aantal onderdelen: 1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
657,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
658,"                                              Commentaar:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
659,"MW_06",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
660,"Br:739,333, D: 28, H: 2496",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
661,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
662," N°             Onderdeel                Materiaal          Lengte    Breedte   Dikte   Pro.methode     L1       L2       B1       B2     commentaar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
663,"                                                                                        Reichenbach",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
664," 1                Ruglat            MDF 19-18mm Uitval      739.333    100       19          er",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
665,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
666,"                                                                                                                                                        Aantal onderdelen: 1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
667,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
668,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
669,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
670,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
671,"0411_MO07199_Hoekdressing - opklapbed (4-7)                                                                                                                    Page 10 of 21",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
672,"                                              Commentaar:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
673,"Opklapbed_90",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
674,"Br:1058, D: 420, H: 2186",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
675,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
676," N°             Onderdeel                Materiaal          Lengte   Breedte   Dikte   Pro.methode    L1     L2       B1       B2              commentaar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
677,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
678," 1         Infreesgreep FOLD           Dummy 10mm            90       200       10     Te bestellen                                   174x46mm, ZWART (VIE0542-128-ZW)",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
679,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
680," Magneetsluiting",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
681," 2               A45 voor opklapbed Dummy 10mm               200       90       10     Te bestellen",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
682,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
683,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
684," 3        Opklapsysteem bed            Dummy 10mm            90       200       10     Te bestellen                                                90x200",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
685,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
686,"                                                                                        Gannomat",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
687," 4                Plint_A           Massief_PM018x18PD       996       18       18       Massief",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
688,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
689,"                                                                                        Gannomat",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
690," 5                Plint_V           Massief_PM018x18PD       996       18       18       Massief",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
691,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
692," 6                  RG              MDF 19mm AFQMxB         2118     1007.7     19      Standaard",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
693,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
694,"                                                                                        Standaard Fineer Fineer Fineer Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
695," 7                 Front            MDF 23mm AFQMxB         2086      970       23         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
696,"                                                                                                  eik    eik    eik    eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
697,"                                                                                                  1mm    1mm    1mm    1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
698,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
699,"                                                                                        Standaard Fineer Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
700," 8                  BC                MDF 31mm BxB           996      420       31         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
701,"                                                                                                  eik    eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
702,"                                                                                                  1mm    1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
703,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
704,"                                                                                        Standaard Fineer Fineer Fineer Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
705," 9                  LZ                MDF 31mm BxB          2181      420       31         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
706,"                                                                                                  eik    eik    eik    eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
707,"                                                                                                  1mm    1mm    1mm    1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
708,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
709,"                                                                                       Reichenbach Fineer Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
710," 10                 OC                MDF 31mm BxB           996      400       31          er",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
711,"                                                                                                   eik    eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
712,"                                                                                                   1mm    1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
713,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
714,"                                                                                        Standaard Fineer Fineer Fineer Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
715," 11                 RZ                MDF 31mm BxB          2181      420       31         Dik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
716,"                                                                                                  eik    eik    eik    eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
717,"                                                                                                  1mm    1mm    1mm    1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
718,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
719,"                                                                                                                                                                     Aantal onderdelen: 11",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
720,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
721,"                                              Commentaar:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
722,"Paslat_01",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
723,"Br:180, D: 600, H: 2780",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
724,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
725," N°             Onderdeel                Materiaal          Lengte   Breedte   Dikte   Pro.methode    L1     L2       B1       B2              commentaar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
726,"                                                                                                  Fineer   Fineer   Fineer   Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
727," 1                Paslat            MDF 19mm AFQMxB         2770      200       19      Standaard eik      eik      eik      eik",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
728,"                                                                                                  1mm      1mm      1mm      1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
729,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
730,"                                                                                                                                                                         Aantal onderdelen: 1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
731,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
732,"                                              Commentaar:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
733,"Paslat_02",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
734,"Br:200, D: 600, H: 2780",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
735,"                                              23mm dik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
736,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
737," N°             Onderdeel                Materiaal          Lengte   Breedte   Dikte   Pro.methode    L1     L2       B1       B2              commentaar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
738,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
739,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
740,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
741,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
742,"0411_MO07199_Hoekdressing - opklapbed (4-7)                                                                                                                                     Page 11 of 21",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
743,"                                                                                       Reichenbach Fineer Fineer Fineer Fineer",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
744," 1              Paslat_Dik          MDF 23mm AFQMxB         2770      220       23          er",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
745,"                                                                                                   eik    eik    eik    eik",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
746,"                                                                                                   1mm    1mm    1mm    1mm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
747,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
748,"                                                                                                                                                           Aantal onderdelen: 1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
749,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
750,"                                              Commentaar:",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
751,"Verlichtingset_Dupont01",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
752,"Br:1000, D: 300, H: 3",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
753,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
754," N°             Onderdeel                Materiaal          Lengte   Breedte   Dikte   Pro.methode    L1    L2     B1      B2        commentaar",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
755,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
756," 1                 Led_                Dummy 02mm           1000      300       2      Te bestellen                                  (niet ingeven)",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
757,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
758," 2       LED_SNOER standaard           Dummy 03mm           3000       3        3      Te bestellen",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
759,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
760,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
761," 3       LED_SNOER standaard           Dummy 03mm           3000       3        3      Te bestellen",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
762,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
763,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
764," 4       LED_SNOER standaard           Dummy 03mm           3000       3        3      Te bestellen",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
765,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
766,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
